Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
W95722L4 ,Zelienople ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,64","3,70","20,18","50,51",506,49,345,900,1637,N/A,N/A,1637,227,N/A,0,227,https://asphaltepd.org/epd/d/KoUGpV/
W95731E9 ,Zelienople ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"35,25","7,71","20,18","63,14",649,102,345,1097,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/yeUxM9/
W95731L4 ,Zelienople ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"35,25","4,30","20,18","59,73",649,57,345,1052,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/V4U3pq/
"25MM Base Course (64S-22, <30ESAL) 25% RAP W25722012 ",Northeast Paving Bridgeville Plant ,Unmodified,3,64-22,25,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,121-154,-,-,-,-,"16,68","8,75","20,07","45,50",312,115,337,765,968,N/A,N/A,968,227,N/A,0,227,https://asphaltepd.org/epd/d/mYUB5V/
12.5mm 75gyr PG64-22 12BWME0.20A ,Silver Spring Asphalt ,Unmodified,4,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"21,76","3,52","15,68","40,96",408,47,271,726,1305,N/A,N/A,1305,182,N/A,0,182,https://asphaltepd.org/epd/d/mYUrdP/
12.5mm 75gyr PG64-22 12BWNE0.20A ,Silver Spring Asphalt ,Unmodified,4,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"21,76","3,53","15,68","40,97",408,47,271,726,1305,N/A,N/A,1305,182,N/A,0,182,https://asphaltepd.org/epd/d/QVUJp4/
12.5mm 75gyr PG64-22 12BWNL0.20A ,Silver Spring Asphalt ,Unmodified,3,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"20,04","1,61","15,68","37,32",375,21,271,668,1193,N/A,N/A,1193,182,N/A,0,182,https://asphaltepd.org/epd/d/P5UgBp/
19mm 75gyr PG64-22 19AWMLO.20A ,Silver Spring Asphalt ,Unmodified,3,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"16,60","1,37","15,68","33,65",308,18,271,598,969,N/A,N/A,969,182,N/A,0,182,https://asphaltepd.org/epd/d/gGUJzg/
19mm 75gyr PG64-22 19BWML0.20A ,Silver Spring Asphalt ,Unmodified,2,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"14,89","1,25","15,68","31,81",275,17,271,563,858,N/A,N/A,858,182,N/A,0,182,https://asphaltepd.org/epd/d/3JUlzG/
19mm 75gyr PG64-22 19CWML0.20 ,Silver Spring Asphalt ,Unmodified,2,64-22,13,-,-,-,-,other,WMA,138-154,-,-,7,-,"14,28","1,18","15,68","31,14",263,16,271,550,818,N/A,N/A,818,181,N/A,0,181,https://asphaltepd.org/epd/d/keUv7A/
25mm 75gyr PG64-22 25BWMN0.20A ,Silver Spring Asphalt ,Unmodified,2,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"13,17","1,13","15,68","29,97",242,15,271,528,746,N/A,N/A,746,182,N/A,0,182,https://asphaltepd.org/epd/d/E3UJoY/
25mm 75gyr PG64-22 25CWMN0.20 ,Silver Spring Asphalt ,Unmodified,2,64-22,13,-,-,-,-,other,WMA,138-154,-,-,7,-,"12,57","1,06","15,68","29,31",230,14,271,515,707,N/A,N/A,707,181,N/A,0,181,https://asphaltepd.org/epd/d/DdUGPr/
9.5mm 50gyr PG64-22 95AWME0.20A ,Silver Spring Asphalt ,Unmodified,4,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"24,05","3,64","15,68","43,36",453,48,271,772,1454,N/A,N/A,1454,182,N/A,0,182,https://asphaltepd.org/epd/d/KoUJx7/
9.5mm 50gyr PG64-22 95AWML0.20A ,Silver Spring Asphalt ,Unmodified,4,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"24,05","1,88","15,68","41,61",453,25,271,749,1454,N/A,N/A,1454,182,N/A,0,182,https://asphaltepd.org/epd/d/XZU2eo/
9.5mm 75gyr PG64-22 95BWME0.20A ,Silver Spring Asphalt ,Unmodified,4,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"22,90","3,56","15,68","42,14",431,47,271,749,1380,N/A,N/A,1380,182,N/A,0,182,https://asphaltepd.org/epd/d/1AUKMv/
9.5mm 75gyr PG64-22 95BWNL0.20A ,Silver Spring Asphalt ,Unmodified,4,64-22,13,Antistrip Agents - Amidoamines*,< 1%,-,-,other,WMA,138-154,-,-,7,-,"23,48","1,84","15,68","41,00",442,24,271,737,1417,N/A,N/A,1417,182,N/A,0,182,https://asphaltepd.org/epd/d/rQUrjg/
9.5mm 75gyr PG64-22 95CWML0.20 ,Silver Spring Asphalt ,Unmodified,4,64-22,13,-,-,-,-,other,WMA,138-154,-,-,7,-,"21,71","1,70","15,68","39,09",407,23,271,701,1302,N/A,N/A,1302,181,N/A,0,181,https://asphaltepd.org/epd/d/lyU3jk/
12.5 SMA ,Earle Morrisville ,SBS modified - 3.5% styrene-butadiene-styrene,6,76-22,-,-,-,"Fibers, natural - Cellulose*",< 1%,aberta,HMA,152-163,8,-,-,-,"151,16","5,23","25,61","182,00",1362,69,434,1866,2350,N/A,N/A,2350,0,N/A,0,0,https://asphaltepd.org/epd/d/85U4Z/
12.5M64 (Intermediate) ,Earle Morrisville ,Unmodified,5,64-22,25,-,-,-,-,densa,HMA,152-157,-,-,-,-,"31,78","3,61","25,61","61,01",606,48,434,1088,1971,N/A,N/A,1971,227,N/A,0,227,https://asphaltepd.org/epd/d/GZUQKV/
12.5M64 (Surface) ,Earle Morrisville ,Unmodified,5,64-22,15,-,-,-,-,densa,HMA,152-157,-,-,-,-,"31,88","4,06","25,61","61,56",608,54,434,1096,1971,N/A,N/A,1971,136,N/A,0,136,https://asphaltepd.org/epd/d/ZXUqog/
12.5ME (Surface) ,Earle Morrisville ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,-,-,-,-,densa,HMA,152-163,-,-,-,-,"38,00","4,04","25,61","67,65",701,54,434,1188,1971,N/A,N/A,1971,136,N/A,0,136,https://asphaltepd.org/epd/d/4RUJd1/
19M64 ,Earle Morrisville ,Unmodified,5,64-22,25,-,-,-,-,densa,HMA,152-157,-,-,-,-,"28,92","3,26","25,61","57,80",550,43,434,1027,1785,N/A,N/A,1785,227,N/A,0,227,https://asphaltepd.org/epd/d/yeUmmE/
19ME ,Earle Morrisville ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,25,-,-,-,-,densa,HMA,152-163,-,-,-,-,"34,46","3,24","25,61","63,32",634,43,434,1111,1785,N/A,N/A,1785,227,N/A,0,227,https://asphaltepd.org/epd/d/V4UyyD/
25M64 ,Earle Morrisville ,Unmodified,4,64-22,25,-,-,-,-,densa,HMA,152-157,-,-,-,-,"26,64","3,15","25,61","55,40",506,42,434,982,1637,N/A,N/A,1637,227,N/A,0,227,https://asphaltepd.org/epd/d/o8UMM1/
9.5M64 ,Earle Morrisville ,Unmodified,6,64-22,15,-,-,-,-,densa,HMA,152-157,-,-,-,-,"35,31","3,85","25,61","64,78",675,51,434,1160,2194,N/A,N/A,2194,136,N/A,0,136,https://asphaltepd.org/epd/d/REUQQ6/
9.5ME ,Earle Morrisville ,SBS modified - 3.5% styrene-butadiene-styrene,6,76-22,15,-,-,-,-,densa,HMA,152-163,-,-,-,-,"42,12","3,83","25,61","71,56",778,51,434,1262,2194,N/A,N/A,2194,136,N/A,0,136,https://asphaltepd.org/epd/d/MmUdd8/
HPTO ,Earle Morrisville ,SBS modified - 3.5% styrene-butadiene-styrene,7,76-22,-,-,-,-,-,densa,HMA,157-163,3,-,-,-,"90,78","4,97","25,61","121,36",1135,66,434,1635,2641,N/A,N/A,2641,0,N/A,0,0,https://asphaltepd.org/epd/d/BZUL7/
W125412H1 ,Earle Morrisville ,Unmodified,4,58-28,30,-,-,-,-,densa,WMA,129-160,-,-,-,-,"23,16","3,21","25,61","51,98",438,43,434,915,1413,N/A,N/A,1413,272,N/A,0,272,https://asphaltepd.org/epd/d/REUQVK/
W19412H1 ,Earle Morrisville ,Unmodified,3,64-22,30,-,-,-,-,densa,WMA,129-160,-,-,-,-,"19,73","3,18","25,61","48,53",372,42,434,848,1190,N/A,N/A,1190,272,N/A,0,272,https://asphaltepd.org/epd/d/MmUdOA/
W19721H1 ,Earle Morrisville ,Unmodified + 1 terminal additive(s),4,64-22,15,-,-,-,-,densa,WMA,129-160,-,-,-,-,"26,17","3,63","25,61","55,42",497,48,434,979,1599,N/A,N/A,1599,136,N/A,0,136,https://asphaltepd.org/epd/d/zwUKKl/
W25422H1 ,Earle Morrisville ,Unmodified,3,58-28,30,-,-,-,-,densa,WMA,129-160,-,-,-,-,"17,44","3,27","25,61","46,32",327,43,434,805,1041,N/A,N/A,1041,272,N/A,0,272,https://asphaltepd.org/epd/d/lyUGbR/
W25721H1 ,Earle Morrisville ,Unmodified + 1 terminal additive(s),4,64-22,15,-,-,-,-,densa,WMA,129-160,-,-,-,-,"23,88","3,50","25,61","53,00",453,46,434,933,1451,N/A,N/A,1451,136,N/A,0,136,https://asphaltepd.org/epd/d/74Ummw/
W95221H2 ,Earle Morrisville ,Unmodified + 1 terminal additive(s),5,64-22,15,-,-,-,-,densa,WMA,129-160,-,-,-,-,"30,74","3,81","25,61","60,16",586,51,434,1070,1897,N/A,N/A,1897,136,N/A,0,136,https://asphaltepd.org/epd/d/lyUGGm/
W95412H2 ,Earle Morrisville ,Unmodified,4,58-28,30,-,-,-,-,densa,WMA,129-160,-,-,-,-,"24,30","3,44","25,61","53,35",460,46,434,940,1488,N/A,N/A,1488,272,N/A,0,272,https://asphaltepd.org/epd/d/o8UMY4/
WOTH13VL1 ,Earle Morrisville ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s),6,76-22,-,-,-,-,-,permeable,WMA,129-160,-,-,-,-,"42,96","3,89","25,61","72,47",794,52,434,1280,2232,N/A,N/A,2232,0,N/A,0,0,https://asphaltepd.org/epd/d/BZU4Bv/
WP1912101 ,Earle Morrisville ,Unmodified + 1 terminal additive(s),3,64-22,10,-,-,-,-,porous,WMA,129-160,-,-,-,-,"18,80","3,27","25,61","47,68",355,43,434,832,1116,N/A,N/A,1116,91,N/A,0,91,https://asphaltepd.org/epd/d/eBUddQ/
