Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
309-40332407-V ,Hallwood Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,73","19,44","44,63",464,10,221,695,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/QVU6lP/
309-40341107-V ,Hallwood Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,32","0,82","19,44","47,58",520,11,221,752,1674,N/A,N/,1674,130,N/A,0,130,https://asphaltepd.org/epd/d/5mU5yE/
309-40342407-V ,Hallwood Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,84","19,44","48,17",531,11,221,763,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/mYUBAl/
309-40431107-V ,Hallwood Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"23,89","0,71","19,44","44,04",453,9,221,684,1451,N/A,N/,1451,131,N/A,0,131,https://asphaltepd.org/epd/d/QVU6RP/
309-40432407-V ,Hallwood Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,73","19,44","44,63",464,10,221,695,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/qmUX7k/
309-40441107-V ,Hallwood Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,32","0,82","19,44","47,58",520,11,221,752,1674,N/A,N/,1674,130,N/A,0,130,https://asphaltepd.org/epd/d/mYUB3l/
309-40441900-V ,Hallwood Plant ,Unmodified,5,64-16,-,-,-,-,-,open,HMA,127-141,-,-,-,-,"32,04","0,96","19,44","52,44",612,13,221,846,1971,N/A,N/,1971,0,N/A,0,0,https://asphaltepd.org/epd/d/pMU9My/
309-40442407-V ,Hallwood Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,84","19,44","48,17",531,11,221,763,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/6QUKxo/
309-40451107-V ,Hallwood Plant ,Unmodified,5,64-16,-,-,-,-,-,dense,HMA,149-163,-,-,-,-,"32,04","0,96","19,44","52,44",612,13,221,846,1971,N/A,N/,1971,0,N/A,0,0,https://asphaltepd.org/epd/d/aRUbE3/
301-40331107-V ,Perkins Batch Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,67","40,62",464,6,276,746,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/3JU6bb/
